2,693,4
0,666,5
1,020,5
2,694,5
4,699,2
5,105,3
5,050,3
4,454,5
0,105,3
1,395,3
0,162,3
3,143,3
2,155,3
4,192,5
2,401,2
5,145,2
4,244,5
4,675,4
1,466,4
0,219,2
5,651,1
3,216,7
0,668,5
2,450,6
4,651,4
1,004,6
1,669,5
4,669,3
2,020,3
0,092,5
3,467,3
5,052,3
0,232,5
2,674,5
4,653,4
4,668,3
3,209,4
4,469,5
5,238,5
0,105,5
0,660,4
3,681,5
0,676,3
2,699,4
5,219,5
0,020,5
4,050,4
3,659,4
5,106,4
3,149,3
4,239,4
0,163,5
5,123,3
2,088,4
1,178,5
5,020,2
5,682,3
2,048,4
4,404,4
5,217,5
4,133,5
4,655,3
0,686,5
4,105,3
5,479,2
5,128,3
0,010,3
3,009,5
0,464,4
1,696,5
5,213,3
1,061,4
4,655,5
0,251,3
5,046,4
3,395,3
5,669,4
4,096,5
4,699,4
2,006,2
2,478,6
4,189,3
5,699,3
5,105,5
4,454,3
0,521,4
4,073,3
5,105,5
5,469,4
3,189,4
0,660,5
0,109,3
4,096,4
0,669,5
3,224,4
1,227,5
0,251,5
0,224,5
3,684,5
1,651,5
5,454,5
3,460,5
4,119,5
5,685,5
3,651,5
1,666,3
4,101,3
1,110,5
5,039,4
4,666,3
3,181,1
5,257,4
2,687,5
4,471,5
4,651,5
1,232,4
3,651,4
2,057,3
0,697,2
2,478,5
0,651,5
3,500,3
2,454,4
3,694,5
1,218,6
5,123,4
3,052,2
5,651,3
5,479,4
0,666,5
0,002,3
5,666,3
4,696,2
1,660,3
1,201,2
5,479,3
2,479,6
5,670,5
4,685,3
2,464,2
4,002,2
3,105,5
4,103,3
2,654,2
3,450,5
5,656,5
5,669,5
2,219,4
3,007,5
3,151,3
5,123,5
5,209,5
3,419,5
0,669,5
4,194,4
3,020,5
1,138,3
4,212,4
5,043,5
4,201,3
1,513,5
3,699,5
5,159,3
0,675,5
0,172,5
3,114,2
3,687,3
5,476,5
3,006,5
1,180,5
0,018,6
0,674,4
5,257,3
0,675,3
2,689,4
1,196,4
3,666,4
4,659,4
5,151,4
5,658,5
2,249,4
2,095,4
4,209,5
2,090,5
5,023,3
4,071,4
4,699,4
4,669,2
2,669,4
3,092,3
2,660,4
5,470,3
3,208,3
4,151,4
0,651,3
0,699,6
0,671,5
1,199,2
4,036,3
3,058,5
2,470,5
3,478,5
5,675,3
4,167,3
2,689,5
1,259,3
4,397,5
1,095,5
0,667,3
4,104,4
0,254,5
2,184,5
5,699,2
3,651,5
4,187,3
2,653,5
4,203,3
0,051,3
0,191,2
0,404,1
0,105,4
3,450,4
1,651,4
0,228,4
4,101,3
5,651,4
0,656,5
1,170,3
1,684,4
2,159,3
3,522,5
2,655,3
5,678,5
3,660,3
0,139,2
2,100,3
5,667,4
4,120,6
5,049,4
4,020,5
2,123,5
2,152,5
3,152,3
3,095,6
1,666,5
5,660,5
4,203,5
3,128,4
2,669,2
0,699,2
4,666,4
5,659,4
0,667,6
0,666,3
4,669,5
5,454,2
1,668,3
3,107,5
0,079,3
1,666,4
1,095,5
0,677,6
3,095,3
5,175,1
0,200,5
1,186,4
5,547,4
4,256,5
5,694,5
0,005,5
2,226,3
4,189,0
3,061,5
0,659,3
0,004,5
0,128,5
2,096,5
4,048,2
5,219,3
4,675,2
1,103,5
4,666,5
3,669,4
0,020,4
3,033,4
4,020,4
5,052,5
1,161,6
0,246,3
3,466,5
4,401,2
5,061,3
5,043,5
4,699,5
0,095,5
4,020,4
5,020,2
5,098,4
5,669,4
1,020,2
4,454,5
0,659,5
1,057,3
5,075,5
4,466,3
1,013,3
2,670,4
0,666,3
4,396,3
5,257,2
0,061,4
0,016,5
0,669,2
4,673,3
5,149,5
5,651,3
5,020,5
0,156,5
5,698,4
4,659,2
2,032,2
3,230,3
1,666,2
5,699,6
0,521,2
2,092,3
3,020,3
3,395,4
4,095,5
3,699,5
0,660,4
3,673,4
2,110,4
5,006,3
5,118,4
4,056,3
4,119,4
4,189,4
2,672,3
3,692,3
5,199,4
0,651,5
0,656,3
4,200,4
2,675,5
0,185,5
5,201,3
0,244,4
0,404,3
1,105,2
0,187,5
4,009,3
2,113,2
0,105,3
4,264,2
4,032,5
4,698,5
0,016,3
4,101,5
4,476,5
1,006,5
1,466,5
0,659,6
4,586,4
4,659,5
4,038,4
4,666,4
5,106,2
3,680,5
4,669,2
1,669,5
4,676,5
5,202,3
3,668,4
3,201,4
2,048,5
0,659,2
2,209,3
0,699,2
3,039,3
5,085,6
0,397,5
5,682,5
5,651,5
1,181,3
1,669,3
0,676,4
2,476,5
1,651,5
4,128,5
3,466,2
2,676,4
1,213,4
3,521,3
4,464,5
1,090,5
4,042,3
4,187,3
0,012,5
4,186,4
5,556,3
4,167,4
3,669,4
4,476,4
4,697,3
2,048,4
3,666,5
2,699,5
4,249,4
4,694,5
5,120,4
4,007,4
4,651,5
5,651,4
0,409,3
2,095,4
0,699,3
4,660,4
3,123,4
3,651,2
0,159,4
5,156,4
0,101,3
5,164,5
1,674,5
5,207,5
0,684,3
3,651,2
4,675,5
5,061,3
3,156,5
5,229,3
1,034,5
5,205,5
0,051,4
1,060,5
4,659,4
0,675,5
0,651,2
4,190,4
5,681,4
3,020,3
1,110,4
1,192,5
3,197,5
4,699,5
0,539,4
5,432,5
0,667,5
5,669,2
3,404,4
5,141,5
4,396,4
5,466,5
0,460,5
5,119,3
2,675,4
2,208,5
4,007,5
0,216,4
3,666,5
3,666,2
4,116,6
0,263,4
4,466,5
0,659,5
3,656,3
1,164,6
0,259,4
4,105,3
4,666,3
4,416,4
0,048,5
2,419,3
4,055,5
4,003,6
4,651,3
3,196,4
5,099,2
1,226,4
3,669,4
3,018,2
3,219,5
0,203,3
4,003,5
0,098,4
0,020,5
4,264,2
2,664,3
0,654,6
3,006,4
5,105,3
2,123,5
1,129,5
4,471,2
1,517,4
5,658,5
3,698,5
1,123,5
5,691,3
1,220,5
5,461,4
4,203,4
0,007,3
1,466,2
1,006,6
1,653,4
0,651,3
5,667,5
0,175,2
4,204,5
